signer,batch,label,source_folder,source_path,dest_path,status,shape,error
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0004.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0005.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0006.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0007.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0008.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0009.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0010.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0011.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0012.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0013.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0014.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0015.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0016.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0017.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0018.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0019.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0020.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0021.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0022.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0023.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0024.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0025.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0026.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0027.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0028.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0029.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NAME\manual_fullsign225_20260519_161922_seq0030.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0001.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0002.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0003.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0004.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0005.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0006.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0007.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0008.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0009.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0010.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0011.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0012.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0013.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0014.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0015.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0016.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0017.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0018.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0019.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0020.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0021.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0022.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0023.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0024.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0025.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0026.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0027.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0028.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0029.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NO\manual_fullsign225_20260519_155055_seq0030.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NOTHING\manual_fullsign225_20260519_170715_seq0001.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\CED_BATCH01_MANUAL16_NOTHING_051_3F57F913.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NOTHING\manual_fullsign225_20260519_170715_seq0002.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\CED_BATCH01_MANUAL16_NOTHING_052_A7B609CE.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NOTHING\manual_fullsign225_20260519_170715_seq0003.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\CED_BATCH01_MANUAL16_NOTHING_053_2B2E4219.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NOTHING\manual_fullsign225_20260519_170715_seq0004.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\CED_BATCH01_MANUAL16_NOTHING_054_7D856FD9.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NOTHING\manual_fullsign225_20260519_170715_seq0005.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\CED_BATCH01_MANUAL16_NOTHING_055_68E5E930.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NOTHING\manual_fullsign225_20260519_170715_seq0006.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\CED_BATCH01_MANUAL16_NOTHING_056_65E99FDA.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NOTHING\manual_fullsign225_20260519_170715_seq0007.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\CED_BATCH01_MANUAL16_NOTHING_057_335835C2.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\NOTHING\manual_fullsign225_20260519_170715_seq0008.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\CED_BATCH01_MANUAL16_NOTHING_058_DD0F3BEE.npy,copied,"(30, 225)",
