label,signer,batch,file,status,shape,error
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_041_56A555E5.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_042_A8FA3622.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_043_6BEF9D26.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_044_12CD5C4B.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_045_2B092A10.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_046_5C285D53.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_047_AA4C3E97.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_048_E1B1CCEE.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_049_A628F030.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_050_6BFE7932.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_051_01B93705.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_052_3C7AB9C1.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_053_17E4F91D.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_054_73E658D6.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_055_20C247FC.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_056_F71FEFD9.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_057_8425069B.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_058_0789799F.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_059_1A3A4D98.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_060_FCFF67C0.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_061_B302212E.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_062_8C59FADF.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_063_21F601EE.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_064_9C5CA315.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_065_1AE224E7.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_066_D62EF379.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_067_84495514.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_068_25A83304.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_069_91F0CA06.npy,ok,"(30, 225)",
THANKYOU,MARIELLA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\MARIELLA_DIRECT_THANKYOU_070_D2883367.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_001_BB894999.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_002_A72A9482.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_003_62DC72E0.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_004_DBAD06F2.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_005_BA5EC53E.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_006_6323F909.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_007_FFB81F96.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_008_990AE2FF.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_009_2591D01A.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_010_CF136DB5.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_011_4E96E52D.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_012_9FAF4C85.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_013_7C313F78.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_014_36C5CB4B.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_015_11207CB8.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_016_B0470F2F.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_017_D2769476.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_018_0A744BE8.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_019_DA53B30F.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_020_609E1102.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_021_4C336C87.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_022_B9B29D49.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_023_8275B584.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_024_4830672B.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_025_F52CA8AE.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_026_020E23F5.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_027_81EF7525.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_028_5208747E.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_029_F3E6444B.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_030_50F5577E.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_031_AB46C99C.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_032_2A055261.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_033_E880ED3A.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_034_BC9163B8.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_035_E100FADE.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_036_CAE713CA.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_037_F411C7EA.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_038_8BF4369E.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_039_38FC2B83.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_040_957BE148.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_041_11A538CC.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_042_A540F88E.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_043_16BACE60.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_044_B20FA566.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_045_8FC2E290.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_046_DD4218F6.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_047_33A271CD.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_048_955D529C.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_049_60B98197.npy,ok,"(30, 225)",
NOTHING,ANASTACIA,DIRECT,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_050_AD43BA99.npy,ok,"(30, 225)",
