profile,status,reason,signer,label,shape,source_name,source_zip_rel,source_folder_rel,source_path_rel,dest_path_rel,content_sha1,error
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHAT,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHAT\ANASTACIA_WHAT_030_manual_fullsign225_20260525_005109_seq0030.npy,external_datasets\fullsign225_phrase_v1_features\WHAT\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHAT_0070_CF0FF7FD4D.npy,cf0ff7fd4de76bf4ea459e8a0c663f65fa016a05,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_001_manual_fullsign225_20260525_013053_seq0001.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0006_9E7CEF7CF4.npy,9e7cef7cf4acb88c74fc6881cb8514136e5b21c4,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_002_manual_fullsign225_20260525_013053_seq0002.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0007_41E7B8BA05.npy,41e7b8ba05af481abc15937b8b3b088bec76fd3a,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_003_manual_fullsign225_20260525_013053_seq0003.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0008_415312AD8E.npy,415312ad8e74d341e3ec5e81c0d8d58d1c6f9334,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_004_manual_fullsign225_20260525_013053_seq0004.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0009_B95D455EB6.npy,b95d455eb66494fd9b111a84c38eff51aebb9ff9,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_005_manual_fullsign225_20260525_013053_seq0005.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0010_2D0422273C.npy,2d0422273cf412e07ed4af6fc434ea43d1c508db,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_006_manual_fullsign225_20260525_013053_seq0006.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0011_E8403DF558.npy,e8403df55868664487832c8bf4f8216564ba34ac,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_007_manual_fullsign225_20260525_013053_seq0007.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0012_78F0D10ED1.npy,78f0d10ed1ccf41326f8b3a0db83569d316bbe33,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_008_manual_fullsign225_20260525_013053_seq0008.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0013_E66EEF4E03.npy,e66eef4e039cb630dc9ed657bfa6087515e70056,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_009_manual_fullsign225_20260525_013053_seq0009.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0014_E5BD32DD2D.npy,e5bd32dd2d54d4ea995aed40f9219c5ab65e8325,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_010_manual_fullsign225_20260525_013053_seq0010.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0015_6220D449B6.npy,6220d449b6b035c346ad769ccd228357997f4593,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_011_manual_fullsign225_20260525_013053_seq0011.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0016_1C909EE11A.npy,1c909ee11a46e5afd02a5aa7a7f325ad1072d834,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_012_manual_fullsign225_20260525_013053_seq0012.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0017_A29A395B22.npy,a29a395b22929255f4e3665ceafc3a29ad46e1eb,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_013_manual_fullsign225_20260525_013053_seq0013.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0018_F8BA76D271.npy,f8ba76d27110c83cbab81c15bc3211a3a9786f2f,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_014_manual_fullsign225_20260525_013053_seq0014.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0019_55ACD2008A.npy,55acd2008aec552165dd5e97d9974a1100dbff03,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_015_manual_fullsign225_20260525_013053_seq0015.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0020_3C2BE15B7C.npy,3c2be15b7cf8fb0993ad2cd2e686a28eb5e6d1de,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_016_manual_fullsign225_20260525_013053_seq0016.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0021_3279748496.npy,32797484965dc98013af85f11b7ef48b7b90e63b,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_017_manual_fullsign225_20260525_013053_seq0017.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0022_EA0E11114F.npy,ea0e11114f6b0ae3bb7b7570a7929b9842459312,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_018_manual_fullsign225_20260525_013053_seq0018.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0023_5001F39CC2.npy,5001f39cc2c0f0f7c7807b91ab5ad7ffaaa60cd3,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_019_manual_fullsign225_20260525_013053_seq0019.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0024_E528E40662.npy,e528e4066224425278660f45a505328f7283f151,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_020_manual_fullsign225_20260525_013053_seq0020.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0025_09FBED94C5.npy,09fbed94c504a659d34e5e048440cc2d50010aa4,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_021_manual_fullsign225_20260525_013053_seq0021.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0026_320F44B112.npy,320f44b112f4b7c81ed9b1e9054ca5548bbcae63,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_022_manual_fullsign225_20260525_013053_seq0022.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0027_DC8933CFFE.npy,dc8933cffe5e70b50492be057b0e84e9f86f77d9,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_023_manual_fullsign225_20260525_013053_seq0023.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0028_0B59B3E17D.npy,0b59b3e17db950da1bd1a7a61f91cab406d5b22e,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_024_manual_fullsign225_20260525_013053_seq0024.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0029_E9D1041AD4.npy,e9d1041ad49f655af56b97e7c214c24bf6f1e94c,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_025_manual_fullsign225_20260525_013053_seq0025.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0030_2E41CB37D8.npy,2e41cb37d8a857e9c54dc23d01c967b42c0c75dd,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_026_manual_fullsign225_20260525_013053_seq0026.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0031_088DBE0695.npy,088dbe0695189c15d76d6cb37d02508960d4cf8b,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_027_manual_fullsign225_20260525_013053_seq0027.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0032_6EBCE6E79A.npy,6ebce6e79a8756ab76736b541e0524d90e27787b,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_028_manual_fullsign225_20260525_013053_seq0028.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0033_FC329ECCDF.npy,fc329eccdf1ace3fe3ae86da705f1b48bb459778,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_029_manual_fullsign225_20260525_013053_seq0029.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0034_7DAD48DE3B.npy,7dad48de3b4576180cf0c3a59e162911456b4e3e,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,WHERE,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\WHERE\ANASTACIA_WHERE_030_manual_fullsign225_20260525_013053_seq0030.npy,external_datasets\fullsign225_phrase_v1_features\WHERE\ANASTACIA_RECORDED_FEATURES_ANASTACIA_WHERE_0035_6CD9FF969A.npy,6cd9ff969a1d4f2555625a48a423c20aab2f6eb2,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,YOU,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\YOU\ANASTACIA_YOU_001_manual_fullsign225_20260525_010900_seq0001.npy,external_datasets\fullsign225_phrase_v1_features\YOU\ANASTACIA_RECORDED_FEATURES_ANASTACIA_YOU_0052_7A7CA058F8.npy,7a7ca058f824ea5f32ec1237bbb4832431770b72,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,YOU,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\YOU\ANASTACIA_YOU_002_manual_fullsign225_20260525_010900_seq0002.npy,external_datasets\fullsign225_phrase_v1_features\YOU\ANASTACIA_RECORDED_FEATURES_ANASTACIA_YOU_0053_BC5A0C085F.npy,bc5a0c085f770320c9bbdb1614d3b2f05a3fa99c,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,YOU,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\YOU\ANASTACIA_YOU_003_manual_fullsign225_20260525_010900_seq0003.npy,external_datasets\fullsign225_phrase_v1_features\YOU\ANASTACIA_RECORDED_FEATURES_ANASTACIA_YOU_0054_016D0C419E.npy,016d0c419e08a1c309e4ef94c31e8de523ad99d6,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,YOU,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\YOU\ANASTACIA_YOU_004_manual_fullsign225_20260525_010900_seq0004.npy,external_datasets\fullsign225_phrase_v1_features\YOU\ANASTACIA_RECORDED_FEATURES_ANASTACIA_YOU_0055_B32E55461D.npy,b32e55461d30ca5281eaae6dd3de28964dc608ca,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,YOU,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\YOU\ANASTACIA_YOU_005_manual_fullsign225_20260525_010900_seq0005.npy,external_datasets\fullsign225_phrase_v1_features\YOU\ANASTACIA_RECORDED_FEATURES_ANASTACIA_YOU_0056_9F81428ECE.npy,9f81428ece69668cb04affd8edc6d41114899244,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,YOU,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\YOU\ANASTACIA_YOU_006_manual_fullsign225_20260525_010900_seq0006.npy,external_datasets\fullsign225_phrase_v1_features\YOU\ANASTACIA_RECORDED_FEATURES_ANASTACIA_YOU_0057_B14645010D.npy,b14645010ddc866da5c3ba9061d9a6a87970fed9,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,YOU,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\YOU\ANASTACIA_YOU_007_manual_fullsign225_20260525_010900_seq0007.npy,external_datasets\fullsign225_phrase_v1_features\YOU\ANASTACIA_RECORDED_FEATURES_ANASTACIA_YOU_0058_3ED6006CF8.npy,3ed6006cf879dd01132b183575ccdee5f8e904a3,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,YOU,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\YOU\ANASTACIA_YOU_008_manual_fullsign225_20260525_010900_seq0008.npy,external_datasets\fullsign225_phrase_v1_features\YOU\ANASTACIA_RECORDED_FEATURES_ANASTACIA_YOU_0059_3688B9255F.npy,3688b9255ffca126821d6434676a9a6c7a033adf,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,YOU,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\YOU\ANASTACIA_YOU_009_manual_fullsign225_20260525_010900_seq0009.npy,external_datasets\fullsign225_phrase_v1_features\YOU\ANASTACIA_RECORDED_FEATURES_ANASTACIA_YOU_0060_BEEE664158.npy,beee664158adc27804b054f148900afa1e9fa586,
fullsign225_phrase_v1,copied,accepted,ANASTACIA,YOU,30x225,RECORDED_FEATURES_ANASTACIA,external_datasets\recorded_features_anastacia.zip,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA,external_datasets\team_incoming_recorded_features\ANASTACIA\RECORDED_FEATURES_ANASTACIA\recorded_features\fullsign225_phrase_v1_features\YOU\ANASTACIA_YOU_010_manual_fullsign225_20260525_010900_seq0010.npy,external_datasets\fullsign225_phrase_v1_features\YOU\ANASTACIA_RECORDED_FEATURES_ANASTACIA_YOU_0061_16DE1ADC43.npy,16de1adc43359e30e84f0f0c6292d59aa3332ebb,
