record_id,source_label,relative_path,partition,development_fold,mae,rmse,pearson,cosine,mp4_motion_start,npy_motion_start,motion_start_difference,mp4_motion_end,npy_motion_end,motion_end_difference,mp4_pose_present_frames,npy_pose_present_frames,pose_presence_difference,mp4_left_hand_present_frames,npy_left_hand_present_frames,left_hand_presence_difference,mp4_right_hand_present_frames,npy_right_hand_present_frames,right_hand_presence_difference,mp4_trajectory_motion_mean_l2,npy_trajectory_motion_mean_l2,mp4_trajectory_motion_p95_l2,npy_trajectory_motion_p95_l2,mp4_trajectory_motion_max_l2,npy_trajectory_motion_max_l2
4540591da76ada4f,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_12.mp4,development,0,0.119050467,0.353823994,0.944997968,0.959426326,11,13,2,71,71,0,75,75,0,63,63,0,15,15,0,3.436374629,2.933152654,13.196904554,9.620933841,17.938335187,20.378041882
bd53586d203f2089,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_13.mp4,development,2,0.173087591,0.662650510,0.875779022,0.912203693,6,4,-2,74,74,0,75,75,0,65,67,2,31,30,-1,4.253125493,6.172691027,17.782050047,29.014026225,40.025797541,49.117127421
b11edf506d00d066,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_14.mp4,development,1,0.087116401,0.355836638,0.944469216,0.961743677,9,8,-1,70,70,0,75,75,0,64,65,1,28,26,-2,3.423303018,4.435655136,13.854327271,24.516939308,36.892431691,44.637523980
223672c90eea9716,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_17.mp4,development,3,0.102239198,0.419440055,0.966068050,0.975096675,6,6,0,74,74,0,75,75,0,60,59,-1,41,40,-1,5.726864770,5.792106873,18.698911589,15.638856598,36.312763609,46.200679301
1df28f9ed76a6190,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_18.mp4,development,3,0.158700942,0.361568188,0.990627597,0.992777915,3,3,0,74,74,0,75,75,0,69,70,1,74,74,0,6.817315724,7.243904633,16.576076058,18.914525634,33.204535349,35.891400537
ef961210f3cdfb66,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_19.mp4,development,0,0.048858980,0.129874480,0.994570418,0.996045562,11,11,0,74,74,0,75,75,0,60,59,-1,62,62,0,3.996999524,3.975789762,9.912357569,9.899514652,11.894839315,17.173034304
17e40d2dc48dfcd0,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_2.mp4,development,0,0.053058142,0.138974881,0.981849874,0.985991156,14,15,1,74,74,0,75,75,0,58,58,0,12,11,-1,2.755327585,2.499856335,8.305025543,8.604488106,16.659045279,12.681309996
c68c58c66af37027,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_20.mp4,development,3,0.241497929,0.732108293,0.814519246,0.860777046,11,11,0,72,65,-7,75,75,0,62,62,0,25,22,-3,4.885697161,4.077370415,13.308115987,15.759634302,32.143521878,23.454328549
4a85a86266929f93,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_21.mp4,development,2,0.042756907,0.109351019,0.993602865,0.995810555,3,3,0,74,74,0,75,75,0,75,75,0,24,23,-1,3.219686874,3.107382271,10.159576552,9.013403607,19.131426424,15.019636849
6a52b834dc31fef3,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_22.mp4,development,1,0.066874943,0.235191062,0.975490854,0.982531538,15,15,0,74,74,0,75,75,0,57,57,0,21,21,0,4.479823922,3.528726447,16.076472744,12.465015081,26.774445663,19.341221907
116add84da847a9f,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_23.mp4,development,2,0.064682184,0.155734888,0.993772703,0.995481500,10,10,0,74,74,0,75,75,0,58,60,2,24,24,0,5.042626738,4.773742663,20.018212039,20.274774261,29.944365213,30.708949850
27bd737fc265d96b,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_24.mp4,sealed_test,,0.161142531,0.511964923,0.905716576,0.931859432,9,9,0,68,66,-2,75,75,0,52,52,0,23,23,0,5.079860807,4.795933194,17.665664179,18.150973582,24.150072171,33.475729333
226e2e7de00e9c33,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_25.mp4,development,3,0.089159442,0.246388004,0.969138981,0.978841566,10,11,1,54,54,0,75,75,0,38,38,0,10,10,0,3.431685855,3.178735347,10.240338332,8.471193909,22.251654003,15.399202638
dc331575ed1eac02,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_26.mp4,development,3,0.108583820,0.263330867,0.961683659,0.973431095,12,10,-2,55,55,0,75,75,0,43,44,1,11,12,1,2.788630935,3.084605328,6.675371568,10.310952962,13.260436402,16.830118031
c4913418d20f7819,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_27.mp4,development,0,0.545991649,1.262577604,0.596042822,0.715838783,21,15,-6,70,63,-7,75,75,0,48,50,2,20,22,2,3.824300719,4.936661614,14.718494004,16.324688291,23.984986946,21.224122877
626341442b3f1950,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_28.mp4,development,2,0.146607654,0.591892997,0.911214597,0.939430778,12,11,-1,72,72,0,75,75,0,55,57,2,16,18,2,4.868323838,5.794162700,18.073963694,18.011052642,20.142414985,36.581646256
0a595778d6e5c778,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_29.mp4,development,0,0.106212506,0.342723891,0.956418280,0.965620073,8,10,2,74,73,-1,75,75,0,63,61,-2,21,21,0,4.036621783,2.294938702,14.535822861,5.994337404,22.790901424,11.320255226
edd6987b4ebbdbce,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_30.mp4,development,1,0.191824352,0.436973756,0.928566026,0.940410777,14,14,0,69,63,-6,75,75,0,56,56,0,16,16,0,3.819998190,4.134900284,15.100513808,13.806867385,28.205104932,27.894287109
edd0f4c130ed1422,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_33.mp4,development,3,0.057387219,0.146313557,0.984629405,0.988565291,11,11,0,73,74,1,75,75,0,62,62,0,24,24,0,2.938097489,2.907668683,6.124525260,6.834299746,13.067705829,8.444286981
8fd30395a9e42c06,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_34.mp4,development,0,0.093880360,0.423730936,0.890278514,0.917859711,13,12,-1,74,74,0,75,75,0,59,60,1,27,29,2,2.385427330,4.075515751,6.988119987,19.596274419,8.740635831,34.424782262
97d1c67d000a3451,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_37.mp4,development,1,0.126756975,0.482750949,0.860317646,0.908294424,20,21,1,73,73,0,75,75,0,71,72,1,24,24,0,3.070618934,2.096989241,8.670763924,5.135346439,27.037180373,15.428943272
9d8565c5c0ad9905,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_38.mp4,development,1,0.183948567,0.458926620,0.928406120,0.950347685,13,13,0,65,70,5,75,75,0,59,59,0,18,18,0,3.435084855,2.958214594,10.736672410,8.213474987,15.023570520,13.483405068
f3fb9de7fde85541,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_39.mp4,development,3,0.078315979,0.213099293,0.991787013,0.993929385,12,12,0,61,61,0,75,75,0,61,61,0,23,23,0,3.720471117,3.375530217,12.354771802,12.380898450,34.101312555,28.337282283
66ade7d63d389019,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_4.mp4,sealed_test,,0.027778995,0.067839337,0.997306313,0.997908075,7,7,0,62,62,0,75,75,0,51,51,0,13,13,0,2.737203118,2.685625369,9.063391439,9.175894713,16.691985191,15.458501867
66f8a8ce946a8053,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_40.mp4,development,0,0.152322696,0.384742133,0.943698191,0.959328332,7,7,0,63,67,4,75,75,0,65,65,0,28,29,1,3.151711141,3.320735295,9.397032433,9.802395879,16.686642989,13.452835132
feef532c941c4cdb,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_41.mp4,development,2,0.073716094,0.231300428,0.972709732,0.978997247,12,12,0,74,74,0,75,75,0,60,60,0,30,31,1,3.910268428,3.704871271,11.224381677,11.780474317,32.532671644,18.708026484
a6603cb63cd87749,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_42.mp4,development,3,0.222456524,0.542168768,0.839261186,0.874208045,9,9,0,74,65,-9,75,75,0,64,64,0,25,25,0,2.839970156,2.675181280,6.816606796,9.190782323,11.786020393,14.333776567
39b2263821d2d7a0,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_43.mp4,development,1,0.070477309,0.252262007,0.967864475,0.979933079,8,8,0,70,70,0,75,75,0,68,68,0,24,24,0,3.253652613,3.102513000,11.496832362,11.344214770,16.241491237,24.322344585
2bb2a0f8c04697ce,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_44.mp4,development,2,0.101488710,0.301056957,0.971833304,0.980959710,0,0,0,74,74,0,75,75,0,71,73,2,29,29,0,4.471344745,4.417333509,13.601362799,13.292155032,27.889446408,26.254380188
0447f4e0816c8359,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_8.mp4,sealed_test,,0.265090406,0.806835318,0.811449468,0.835299321,15,9,-6,73,70,-3,75,75,0,60,59,-1,0,0,0,2.832036271,4.081725392,8.299031397,13.382390398,10.107511517,37.074488595
089b79f315ce05d5,CARD,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/CARD/CARD_9.mp4,sealed_test,,0.087691330,0.288494700,0.977115293,0.983363084,8,8,0,74,74,0,75,75,0,65,65,0,0,0,0,4.717691587,5.029418251,13.656770318,14.927012155,24.056473124,33.510466436
58d4df5aee7ba15c,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_10.mp4,development,0,0.057239590,0.108874699,0.994703777,0.994827532,16,16,0,57,57,0,75,75,0,57,57,0,57,57,0,1.320587257,1.137143226,3.613159622,3.291171732,8.531512069,8.241174521
606ba67355d2f898,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_11.mp4,development,1,0.063224396,0.104586916,0.992052347,0.994365502,7,7,0,52,69,17,75,75,0,75,75,0,75,75,0,0.491310060,0.588436006,1.012101889,1.216083631,1.206802747,1.458464788
ab3e52f8971402fc,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_12.mp4,development,0,0.259087988,0.768025762,0.768171879,0.822372439,10,10,0,70,49,-21,75,75,0,62,62,0,61,60,-1,3.293150833,2.230755514,17.070052762,14.411828945,46.512470521,21.076540970
0347ce5790ed5376,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_14.mp4,development,1,0.073698582,0.153443875,0.988455908,0.992368256,14,13,-1,74,74,0,75,75,0,59,60,1,59,59,0,1.413223267,1.390311831,3.655872525,2.859867044,13.521707841,10.643602710
663c022f986c9cbd,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_15.mp4,development,1,0.028845182,0.049400486,0.998080736,0.998698024,0,0,0,70,70,0,75,75,0,75,75,0,75,75,0,1.286532687,1.329860836,2.578864161,2.433924868,2.963740719,3.500009275
7d654e09493d4ac0,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_16.mp4,development,0,0.027152502,0.049130766,0.997931819,0.998542539,10,10,0,72,72,0,75,75,0,63,63,0,63,63,0,1.145610017,1.082414657,2.938599670,2.834431734,10.801136394,10.280671366
a1f96ea07e099789,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_17.mp4,development,0,0.042124537,0.071312481,0.997042016,0.998013837,0,0,0,74,74,0,75,75,0,75,75,0,75,75,0,0.799768881,0.765692283,1.606307629,1.481616058,2.368905509,2.530985404
31b6c67b6a623bc4,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_18.mp4,sealed_test,,0.044826765,0.099944137,0.995226863,0.996862328,13,13,0,74,74,0,75,75,0,60,60,0,59,59,0,1.516313602,1.400191892,6.124027133,5.706130379,13.964743687,12.619444071
82a980a7cd80baaf,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_19.mp4,development,0,0.053904754,0.099470535,0.994751299,0.996525496,5,2,-3,69,69,0,75,75,0,75,75,0,75,75,0,0.768724401,0.793603369,1.568420990,1.734290053,2.060379681,2.126977714
3fb84fce836559f4,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_2.mp4,sealed_test,,0.030619413,0.050702659,0.998248371,0.998469744,11,11,0,70,70,0,75,75,0,55,55,0,53,53,0,2.330390414,2.271506475,11.137212859,10.360437813,16.866198681,16.899558765
883f52f418a50b1d,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_20.mp4,sealed_test,,0.120984070,0.484025531,0.842404770,0.878581241,20,20,0,57,69,12,75,75,0,53,52,-1,52,53,1,1.589244761,2.439602591,7.257974620,3.390703146,17.325247475,41.573526120
9f52f3c29e2a6ba6,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_21.mp4,development,3,0.033477859,0.056901909,0.997445767,0.998135491,2,2,0,74,74,0,75,75,0,75,75,0,75,75,0,1.018174060,0.955313031,2.189246599,2.040920442,2.690324077,2.310780832
bf42dd0b107a2a03,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_23.mp4,development,2,0.044361094,0.081204908,0.995748713,0.997086493,9,8,-1,72,72,0,75,75,0,75,75,0,75,75,0,1.359206242,1.438906899,3.370301185,3.890392706,5.176397959,4.726754825
91240bff01f37e85,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_25.mp4,development,1,0.026633203,0.062887537,0.997709412,0.998453179,0,0,0,73,73,0,75,75,0,75,75,0,75,74,-1,1.287209288,1.319941551,2.948658482,2.927402825,3.046954148,3.104660967
e0b6ead608d96027,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_27.mp4,development,1,0.064150800,0.117155250,0.988147908,0.989667352,8,8,0,72,74,2,75,75,0,65,65,0,63,65,2,1.749314635,1.801652576,3.779943029,6.346271835,11.912497394,10.121985883
f0fc069d1ead37fd,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_29.mp4,development,2,0.035361364,0.059515143,0.995314922,0.996175149,17,8,-9,74,74,0,75,75,0,75,75,0,75,75,0,0.552808531,0.620079632,1.004644910,1.240510042,1.339611062,1.700616616
0b36866fa25f9522,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_31.mp4,development,3,0.037231218,0.061666429,0.996860272,0.997232546,13,13,0,72,73,1,75,75,0,75,75,0,75,75,0,1.531559568,1.525957451,3.037318179,3.167825521,3.829468326,3.790909288
3c6e8693acc4086e,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_32.mp4,development,2,0.074885417,0.365474990,0.918162838,0.927963311,21,21,0,72,73,1,75,75,0,47,47,0,47,48,1,3.610607230,2.971923319,13.770295209,13.137367696,40.788028340,22.570470925
a5b149d9e91710cf,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_33.mp4,development,2,0.027132018,0.049919209,0.998427571,0.998841006,7,7,0,74,74,0,75,75,0,75,75,0,75,75,0,1.861462869,1.809107747,4.108235704,3.797689294,4.705723295,4.716965109
19c8de5bdb65163d,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_35.mp4,development,3,0.027266579,0.053887669,0.997719938,0.998435781,0,0,0,74,74,0,75,75,0,75,75,0,75,75,0,0.889312636,0.891311772,2.011584380,2.053033614,2.672907030,2.956393287
695d701fbc9d9217,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_36.mp4,development,3,0.112446127,0.436413068,0.912348852,0.929168879,18,18,0,65,67,2,75,75,0,42,42,0,43,44,1,3.220725272,4.507345622,18.172438925,28.925114260,41.288407352,45.018743501
3d575d0a6845f67d,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_39.mp4,development,3,0.041785486,0.083971910,0.996545905,0.997148929,13,13,0,65,65,0,75,75,0,60,60,0,59,59,0,2.442994650,2.276022481,11.184288522,10.698005483,22.971062600,20.463968594
e06dc0af33de4a12,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_40.mp4,development,1,0.041169841,0.080966807,0.996988709,0.997437307,14,14,0,56,56,0,75,75,0,37,37,0,38,38,0,2.384662331,2.354253127,9.765917554,9.497628459,25.101785263,24.659673474
acf0dcd7d562fc5b,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_5.mp4,development,0,0.043065548,0.164602752,0.980166829,0.982956894,6,6,0,74,74,0,75,75,0,65,66,1,67,66,-1,2.439343143,2.367625128,12.859723918,7.777653793,20.544380995,28.902651082
5315bd4b9c52d1e8,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_6.mp4,sealed_test,,0.050998081,0.080058986,0.995114823,0.995287217,2,2,0,8,8,0,75,75,0,75,75,0,75,75,0,0.042959823,0.026115974,0.106594707,0.056125937,0.106594777,0.056125972
0691ee799725a5b4,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_7.mp4,development,2,0.028732826,0.057043577,0.998104688,0.998483729,11,11,0,74,74,0,75,75,0,62,62,0,62,62,0,1.396166937,1.395182663,6.402264832,6.339583107,11.950735754,12.068817246
10f72b3de0081a0f,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_8.mp4,development,3,0.090463197,0.422445451,0.953805601,0.959780758,22,22,0,58,58,0,75,75,0,56,56,0,56,54,-2,2.997902566,3.033055399,14.289645644,17.457535115,34.412467975,28.367806222
da9a7c0266f3e157,RECEIPT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/RECEIPT/RECEIPT_9.mp4,development,2,0.047731265,0.101129202,0.994891515,0.995559451,14,14,0,66,66,0,75,75,0,48,47,-1,48,48,0,1.174896991,1.143716668,3.516655054,5.258217169,14.218269866,13.529159512
52b326cb42cac4f0,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_10.mp4,development,0,0.082776396,0.352873054,0.949914731,0.968224730,5,2,-3,33,33,0,75,75,0,68,70,2,0,0,0,0.907979153,1.729707985,3.435893710,3.924508798,13.566028984,27.353567504
9c2f23344055109f,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_11.mp4,development,3,0.028790663,0.089028375,0.994845067,0.996641549,15,16,1,68,68,0,75,75,0,58,57,-1,0,0,0,1.411457766,1.190745999,4.133488099,2.789652051,22.268228024,18.760294494
8bcfacde8a0e05de,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_12.mp4,development,1,0.019079775,0.044451672,0.998603170,0.999104907,3,3,0,73,73,0,75,75,0,75,75,0,0,0,0,0.584400446,0.588336334,1.370104236,1.449735432,1.823818412,1.900561973
db07ee693b126fc5,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_13.mp4,development,3,1.699810735,4.440606314,0.123296978,0.330882421,12,59,47,53,65,12,75,75,0,75,75,0,22,0,-22,9.142608127,0.025350504,38.885535418,0.043167548,62.079851810,0.043167683
c50759685c280d08,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_14.mp4,development,1,0.352733678,1.535442020,0.535637068,0.658957031,5,5,0,26,40,14,75,75,0,64,64,0,0,1,1,3.266535211,7.933768635,14.088961965,34.211587559,17.779863722,93.453279743
758eabcf0ecbe23f,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_15.mp4,sealed_test,,0.029216667,0.069903485,0.994170621,0.996738785,0,0,0,53,53,0,75,75,0,75,75,0,0,0,0,0.699964205,0.591574626,1.329552550,1.235078566,4.323652708,1.351443606
d2d29fee7a8c108b,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_16.mp4,development,2,0.043158667,0.099457741,0.991312075,0.994967860,7,7,0,48,48,0,75,75,0,65,64,-1,0,0,0,1.225492724,1.158856015,3.442493604,3.267771694,15.021459981,15.176355754
87357edaa3165a03,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_17.mp4,development,2,0.036198942,0.082047759,0.994913900,0.996999942,1,1,0,7,7,0,75,75,0,75,75,0,0,0,0,0.022791115,0.016531523,0.035820011,0.030327704,0.035820130,0.030327767
a590198b7000a454,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_18.mp4,development,2,0.033192786,0.090687351,0.992941488,0.995596004,13,13,0,26,26,0,75,75,0,60,60,0,0,0,0,0.674185768,0.564587903,3.996059605,3.396897152,4.899102023,4.163644800
da9441053dd06c5c,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_19.mp4,development,0,0.025889044,0.049837890,0.998780644,0.999274159,0,2,2,5,8,3,75,75,0,75,75,0,0,0,0,0.022093845,0.009758194,0.064070669,0.013833952,0.064070725,0.013834001
9b3f2806e866c410,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_2.mp4,development,2,0.033825268,0.088425359,0.994031848,0.996633534,12,12,0,49,49,0,75,75,0,61,61,0,0,0,0,0.794974196,0.739524192,1.612506972,1.575218303,12.243605301,11.958106153
14c79b9822f76f9b,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_21.mp4,development,0,0.075970751,0.186036340,0.989815892,0.993899994,0,31,31,4,37,33,75,75,0,75,75,0,0,0,0,0.066974921,0.004735046,0.224184899,0.006506136,0.224184981,0.006506190
76810371e72044e6,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_22.mp4,development,1,0.071370923,0.185083609,0.988901559,0.992995198,10,10,0,64,63,-1,75,75,0,50,49,-1,0,0,0,2.839321613,2.313601878,11.622237770,8.227905791,24.639502166,22.473183718
7bf602133022acf9,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_25.mp4,development,0,0.033259551,0.070324253,0.995475788,0.997390418,0,36,36,4,42,38,75,75,0,75,75,0,0,0,0,0.040391009,0.009526093,0.120500556,0.018272913,0.120500647,0.018272935
41d73e5ab76a8960,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_26.mp4,development,2,0.023693492,0.087642688,0.993979428,0.996477921,17,17,0,71,71,0,75,75,0,50,50,0,0,0,0,1.497727874,1.281057726,7.274351582,5.197554588,18.221214869,17.019337587
11117f5d0e6d6ad0,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_29.mp4,development,3,0.019992237,0.038929897,0.998610065,0.999110329,15,38,23,21,44,23,75,75,0,75,75,0,0,0,0,0.009025320,0.011696543,0.014996345,0.025021525,0.014996383,0.025021587
7215a746072d5b3c,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_3.mp4,development,3,0.132668247,0.346201003,0.981454227,0.989028069,9,3,-6,74,74,0,75,75,0,75,75,0,0,0,0,2.452781958,2.064271245,6.040319371,7.484917421,7.463554292,12.547654793
e1d8da09104b89cd,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_30.mp4,development,3,0.024863915,0.048405063,0.998102650,0.998783927,19,19,0,74,74,0,75,75,0,51,51,0,0,0,0,0.679368593,0.738981510,4.303381005,4.404126629,7.485091948,7.958807176
13484a9499630d04,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_31.mp4,development,0,0.022291914,0.041951151,0.998481642,0.999110841,0,0,0,73,73,0,75,75,0,74,74,0,0,0,0,1.318425600,1.364666205,2.353744253,2.515009523,16.725882435,18.294516692
8576b33ef9dc51bb,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_33.mp4,development,1,0.032582364,0.071627821,0.999239681,0.999496894,0,45,45,4,51,47,75,75,0,75,75,0,0,0,0,0.049993727,0.026558211,0.144773439,0.044650733,0.144773472,0.044650775
90074e3327187849,WAIT,Transactional Filipino Sign Language Dataset/Transactional Filipino Sign Language Dataset/recorded_data/WAIT/WAIT_34.mp4,sealed_test,,0.066025502,0.178332227,0.992695637,0.995289267,18,18,0,45,45,0,75,75,0,55,55,0,0,0,0,1.588512658,1.665026709,7.562918462,7.858390573,14.389235833,13.789112829
